,url,abstract,lead_paragraph
291,https://www.nytimes.com/2023/11/03/world/middleeast/israel-bomb-jabaliya.html,Impact craters from the Oct. 31 strike on the densely packed Gaza neighborhood are approximately 40 feet wide. Israel said it was aiming at underground Hamas targets.,"Israel used at least two 2,000-pound bombs during an airstrike on Tuesday on Jabaliya, a dense area just north of Gaza City, according to experts and an analysis conducted by The New York Times of satellite images, photos and videos."
292,https://www.nytimes.com/2023/11/17/us/us-family-gaza-escape-israel-war.html,Lena Beseiso was visiting family with her children and grandson when the war broke out and thrust them into a fight for survival.,"Lena Beseiso pulled her blanket closer as she lay on the cold tile floor, and waited for the bombs to fall."
293,https://www.nytimes.com/2023/11/17/us/politics/nikki-haley-tiktok-ban.html,"The presidential candidate has argued that social media platforms should better police certain users and content, prompting backlash from some Republican rivals.","Nikki Haley ratcheted up her calls this week for the U.S. government to ban TikTok, the Chinese-owned social media platform, after some users, weighing in on the war between Israel and Hamas, promoted “Letter to America,” a text written by Osama bin Laden after the Sept. 11 terrorist attacks."
294,https://www.nytimes.com/2023/11/16/opinion/hamas-public-pressure-israel-war.html,Legal accountability depends on political resolve.,"In the summer of 2008, I helped raid a hospital. As I’ve written before, I was deployed as a JAG officer (an Army lawyer) with the Third Armored Cavalry Regiment in Diyala Province, Iraq. Diyala was in the midst of a wave of suicide bombings, many of them carried out by women, that was brutal beyond words. And the vast majority in our area of operations weren’t aimed at American troops. We could be quite hard to hit. Instead, suicide bombers blew up cafes, medical clinics and weddings. Sometimes they’d “double tap.” One bomber would detonate, then as medical help arrived, a second bomber would kill aid workers and desperate family members who were searching for survivors."
295,https://www.nytimes.com/2023/11/16/podcasts/listen-hamas-bloody-philosophy.html,"Each week, we share the best of new audio journalism and storytelling.","Audiophiles,"
296,https://www.nytimes.com/2023/11/17/business/dealbook/x-musk-tiktok-antisemitism-social-media.html,"Companies, celebrities and influencers have taken TikTok and X  — and Elon Musk himself — to task for the rise of hate speech on their platforms since the Oct. 7 Hamas attacks on Israel.","The rise in antisemitism since the outbreak of war in the Middle East has ignited a clash between Wall Street donors and universities, and divided some workplaces. Now, the pressure is building on social media platforms, particularly Elon Musk’s X and TikTok, with advertisers, celebrities and influencers pulling spending and confronting executives about the proliferation of hate speech."
297,https://www.nytimes.com/2023/11/16/us/palestine-student-protests-aclu-florida-lawsuit.html,"Florida education officials moved to ban chapters of Students for Justice in Palestine, but critics say it’s a clear cut violation of the First Amendment.","The American Civil Liberties Union and Palestine Legal filed a federal lawsuit Thursday claiming that Gov. Ron DeSantis and Florida education officials violated the First Amendment when they ordered the removal of support for Students for Justice in Palestine, a campus activist group."
298,https://www.nytimes.com/2023/11/01/world/middleeast/bolivia-israel-gaza-ties.html,Chile and Colombia said they were recalling their ambassadors to Israel in light of the strikes.,"Bolivia has severed relations with Israel over its strikes on Gaza, a diplomatic decision that Israel condemned as a “surrender to terrorism” even as its own ties with other countries in Latin America began to fray."
299,https://www.nytimes.com/2023/11/16/world/middleeast/gaza-blackout-fuel-shortage.html,"Major Palestinian networks said “all telecom services” in the Gaza Strip were down, leaving most in the enclave cut off from the outside world amid an escalating Israeli operation.","The Gaza Strip was in a communications blackout on Thursday, leaving most of the more than two million people in the enclave cut off from the outside world amid an escalating Israeli ground operation and relentless bombardment."
300,https://www.nytimes.com/2023/11/03/business/media/new-york-times-writer-resign-israel-gaza-war.html,"The writer, Jazmine Hughes, who has won awards for her work, had signed another letter of protest this year.","Jazmine Hughes, an award-winning New York Times Magazine staff writer, resigned from the publication on Friday after she violated the newsroom’s policies by signing a letter that voiced support for Palestinians and protested Israel’s siege in Gaza."
301,https://www.nytimes.com/2023/11/16/technology/videos-bin-laden-letter-tiktok.html,The videos discuss a letter the former Al Qaeda leader wrote in 2002 in which he defended the Sept. 11 attacks and said Americans had become “servants” to Jews.,"Videos on TikTok supporting a decades-old letter by Osama bin Laden criticizing the United States and its support of Israel surged in popularity this week, adding to accusations that the company is fueling the spread of antisemitic content. The White House condemned the resurfacing of the letter."
302,https://www.nytimes.com/2023/11/16/world/middleeast/israel-hamas-al-shifa-hospital-law.html,"Human rights laws prohibit harming or interfering with a hospital like Gaza’s Al-Shifa, with very narrow exceptions, or using it as a human shield. Attacking one can be a war crime.","The Israeli military has seized the Gaza Strip’s largest hospital, Al-Shifa. Israel says it needed to capture the hospital, in Gaza City, to destroy a Hamas command center and underground facilities that it says are there. Hamas and doctors at Al-Shifa deny Israeli allegations of Hamas fighters using the hospital as a base."
303,https://www.nytimes.com/2023/11/16/technology/tiktok-jewish-open-letter-antisemitism.html,"TikTok faces escalating accusations that it promotes pro-Palestinian, anti-Israel content. “Shame on you,” Sacha Baron Cohen said on the call.","More than a dozen Jewish TikTok creators and celebrities confronted TikTok executives and other employees in a private meeting on Wednesday night, urging them to do more to address a surge of antisemitism and harassment on the popular video service."
304,https://www.nytimes.com/2023/11/16/business/lululemon-gaza-marathon-amena-saad.html,"Amena Saad participated in a photo shoot ahead of the New York City Marathon, but later discovered she was cropped out. Lululemon said it was a mistake.",An Arab-American runner who competed in the New York City Marathon said she was cropped out of a Lululemon media campaign because of her identity and support for Palestinians in the Israel-Gaza war.
